content,creationtime,location,productcolor
小小一管很方便携带；很容易晕开，遮瑕力很好，妆面很干净，干皮用还是要做好妆前保湿，因为确实有点卡粉，不知道是最近天气的原因还是怎么滴。,2024-03-21 22:40:41,浙江,【干皮选/2.0遮瑕版】01象牙白
content,creationtime,location,productcolor
小小一管很方便携带；很容易晕开，遮瑕力很好，妆面很干净，干皮用还是要做好妆前保湿，因为确实有点卡粉，不知道是最近天气的原因还是怎么滴。,2024-03-21 22:40:41,浙江,【干皮选/2.0遮瑕版】01象牙白
第一次买PL，也是看了博主推荐，混油皮，用完脸是干爽的，不像之前用的，脸上感觉润润的，不敢蹭，怕弄一手，这个就完全不用担心，送个色卡，可以自己试一下颜色，这个没有买错，也是很幸运了！,2024-04-05 11:48:32,河南,【油皮选/2.0蹭不掉】01象牙白
content,creationtime,location,productcolor
小小一管很方便携带；很容易晕开，遮瑕力很好，妆面很干净，干皮用还是要做好妆前保湿，因为确实有点卡粉，不知道是最近天气的原因还是怎么滴。,2024-03-21 22:40:41,浙江,【干皮选/2.0遮瑕版】01象牙白
第一次买PL，也是看了博主推荐，混油皮，用完脸是干爽的，不像之前用的，脸上感觉润润的，不敢蹭，怕弄一手，这个就完全不用担心，送个色卡，可以自己试一下颜色，这个没有买错，也是很幸运了！,2024-04-05 11:48:32,河南,【油皮选/2.0蹭不掉】01象牙白
"买的干皮型
产品包装：很好

产品质感：效果是哑光的雾面
适合肤质：问了客服说是不分肤质类型都可以选择，问了等于没有问的感觉
遮瑕效果：还可以

保湿效果：保湿度一般般
其他特色：颜色比较自然适合自己的肤色，估计到下午皮肤出油之后润色效果会更好一些̋(ˊ&bull;͈ꇴ&bull;͈ˋ)",2024-03-26 11:05:15,新疆,【干皮选/2.0遮瑕版】01象牙白
content,creationtime,location,productcolor
小小一管很方便携带；很容易晕开，遮瑕力很好，妆面很干净，干皮用还是要做好妆前保湿，因为确实有点卡粉，不知道是最近天气的原因还是怎么滴。,2024-03-21 22:40:41,浙江,【干皮选/2.0遮瑕版】01象牙白
第一次买PL，也是看了博主推荐，混油皮，用完脸是干爽的，不像之前用的，脸上感觉润润的，不敢蹭，怕弄一手，这个就完全不用担心，送个色卡，可以自己试一下颜色，这个没有买错，也是很幸运了！,2024-04-05 11:48:32,河南,【油皮选/2.0蹭不掉】01象牙白
"买的干皮型
产品包装：很好

产品质感：效果是哑光的雾面
适合肤质：问了客服说是不分肤质类型都可以选择，问了等于没有问的感觉
遮瑕效果：还可以

保湿效果：保湿度一般般
其他特色：颜色比较自然适合自己的肤色，估计到下午皮肤出油之后润色效果会更好一些̋(ˊ&bull;͈ꇴ&bull;͈ˋ)",2024-03-26 11:05:15,新疆,【干皮选/2.0遮瑕版】01象牙白
小小一个很方便携带，送货很快，京东价格比其他的合适，很滋润，适合干皮，颜色不会很白，感觉和第一个颜色在脸上差别不是很大，搭配遮瑕可以无暇底妆，很满意，还有送粉扑，用完了还买,2024-04-16 13:52:27,辽宁,【干皮选/1.0清透版】01象牙白
content,creationtime,location,productcolor
小小一管很方便携带；很容易晕开，遮瑕力很好，妆面很干净，干皮用还是要做好妆前保湿，因为确实有点卡粉，不知道是最近天气的原因还是怎么滴。,2024-03-21 22:40:41,浙江,【干皮选/2.0遮瑕版】01象牙白
第一次买PL，也是看了博主推荐，混油皮，用完脸是干爽的，不像之前用的，脸上感觉润润的，不敢蹭，怕弄一手，这个就完全不用担心，送个色卡，可以自己试一下颜色，这个没有买错，也是很幸运了！,2024-04-05 11:48:32,河南,【油皮选/2.0蹭不掉】01象牙白
"买的干皮型
产品包装：很好

产品质感：效果是哑光的雾面
适合肤质：问了客服说是不分肤质类型都可以选择，问了等于没有问的感觉
遮瑕效果：还可以

保湿效果：保湿度一般般
其他特色：颜色比较自然适合自己的肤色，估计到下午皮肤出油之后润色效果会更好一些̋(ˊ&bull;͈ꇴ&bull;͈ˋ)",2024-03-26 11:05:15,新疆,【干皮选/2.0遮瑕版】01象牙白
