content,creationtime,location,productcolor
真心好用呀，已经用了一段时间才过来的，不飞粉，不卡色，我是用的眼影刷很好刷均匀，持色，早上上妆晚上还很美，我买的颜色很日常，也百搭，美美哒，不用犹豫,2024-04-15 19:36:56,山西,【粉橘色系】03#香草吧噗
content,creationtime,location,productcolor
真心好用呀，已经用了一段时间才过来的，不飞粉，不卡色，我是用的眼影刷很好刷均匀，持色，早上上妆晚上还很美，我买的颜色很日常，也百搭，美美哒，不用犹豫,2024-04-15 19:36:56,山西,【粉橘色系】03#香草吧噗
眼影很好看，很喜欢，比较适合我的肤质，质感很好，涂抹起来金光闪闪的，可以保存一天闪亮，眼睛很有神采，不愧是卡姿兰大眼睛！,2024-04-22 21:42:28,湖南,【粉橘色系】03#香草吧噗
content,creationtime,location,productcolor
真心好用呀，已经用了一段时间才过来的，不飞粉，不卡色，我是用的眼影刷很好刷均匀，持色，早上上妆晚上还很美，我买的颜色很日常，也百搭，美美哒，不用犹豫,2024-04-15 19:36:56,山西,【粉橘色系】03#香草吧噗
眼影很好看，很喜欢，比较适合我的肤质，质感很好，涂抹起来金光闪闪的，可以保存一天闪亮，眼睛很有神采，不愧是卡姿兰大眼睛！,2024-04-22 21:42:28,湖南,【粉橘色系】03#香草吧噗
我选了这个经典的经常会用到的色 上妆效果很好 很简单很容易就涂抹均匀了 我是新手小白 但是用这个很容易就画好了 特别细腻 效果持久,2024-03-10 20:43:41,河北,【大地色系】01#脏脏摩卡
content,creationtime,location,productcolor
真心好用呀，已经用了一段时间才过来的，不飞粉，不卡色，我是用的眼影刷很好刷均匀，持色，早上上妆晚上还很美，我买的颜色很日常，也百搭，美美哒，不用犹豫,2024-04-15 19:36:56,山西,【粉橘色系】03#香草吧噗
眼影很好看，很喜欢，比较适合我的肤质，质感很好，涂抹起来金光闪闪的，可以保存一天闪亮，眼睛很有神采，不愧是卡姿兰大眼睛！,2024-04-22 21:42:28,湖南,【粉橘色系】03#香草吧噗
我选了这个经典的经常会用到的色 上妆效果很好 很简单很容易就涂抹均匀了 我是新手小白 但是用这个很容易就画好了 特别细腻 效果持久,2024-03-10 20:43:41,河北,【大地色系】01#脏脏摩卡
"上妆效果：

上妆效果很好！颜色是自己喜欢的大众色，四色自己可以随意搭配，持久效果也比较好，也很细腻，整体效果不错，外出也方便携带，一次不错的购物。",2024-03-17 23:17:31,四川,【大地色系】01#脏脏摩卡
content,creationtime,location,productcolor
真心好用呀，已经用了一段时间才过来的，不飞粉，不卡色，我是用的眼影刷很好刷均匀，持色，早上上妆晚上还很美，我买的颜色很日常，也百搭，美美哒，不用犹豫,2024-04-15 19:36:56,山西,【粉橘色系】03#香草吧噗
眼影很好看，很喜欢，比较适合我的肤质，质感很好，涂抹起来金光闪闪的，可以保存一天闪亮，眼睛很有神采，不愧是卡姿兰大眼睛！,2024-04-22 21:42:28,湖南,【粉橘色系】03#香草吧噗
我选了这个经典的经常会用到的色 上妆效果很好 很简单很容易就涂抹均匀了 我是新手小白 但是用这个很容易就画好了 特别细腻 效果持久,2024-03-10 20:43:41,河北,【大地色系】01#脏脏摩卡
"上妆效果：

上妆效果很好！颜色是自己喜欢的大众色，四色自己可以随意搭配，持久效果也比较好，也很细腻，整体效果不错，外出也方便携带，一次不错的购物。",2024-03-17 23:17:31,四川,【大地色系】01#脏脏摩卡
以前都是买的很大一盘，这款小小的很方便携带，用过几次效果都很不错，大地色很日常，显色度高也不结块不飞粉，最近的新宠真的很喜欢，已经推荐身边朋友去买了。,2024-02-18 14:14:03,广东,【粉橘色系】03#香草吧噗
content,creationtime,location,productcolor
真心好用呀，已经用了一段时间才过来的，不飞粉，不卡色，我是用的眼影刷很好刷均匀，持色，早上上妆晚上还很美，我买的颜色很日常，也百搭，美美哒，不用犹豫,2024-04-15 19:36:56,山西,【粉橘色系】03#香草吧噗
眼影很好看，很喜欢，比较适合我的肤质，质感很好，涂抹起来金光闪闪的，可以保存一天闪亮，眼睛很有神采，不愧是卡姿兰大眼睛！,2024-04-22 21:42:28,湖南,【粉橘色系】03#香草吧噗
我选了这个经典的经常会用到的色 上妆效果很好 很简单很容易就涂抹均匀了 我是新手小白 但是用这个很容易就画好了 特别细腻 效果持久,2024-03-10 20:43:41,河北,【大地色系】01#脏脏摩卡
"上妆效果：

上妆效果很好！颜色是自己喜欢的大众色，四色自己可以随意搭配，持久效果也比较好，也很细腻，整体效果不错，外出也方便携带，一次不错的购物。",2024-03-17 23:17:31,四川,【大地色系】01#脏脏摩卡
以前都是买的很大一盘，这款小小的很方便携带，用过几次效果都很不错，大地色很日常，显色度高也不结块不飞粉，最近的新宠真的很喜欢，已经推荐身边朋友去买了。,2024-02-18 14:14:03,广东,【粉橘色系】03#香草吧噗
还可以吧 感觉怎么化都没有图片上看着闪 卡姿兰毕竟品牌的用着还可以 持久度还行吧 赠送个毛刷质感看着比较好 先印着看吧嗯,2024-02-06 14:40:01,辽宁,【大地色系】01#脏脏摩卡
content,creationtime,location,productcolor
真心好用呀，已经用了一段时间才过来的，不飞粉，不卡色，我是用的眼影刷很好刷均匀，持色，早上上妆晚上还很美，我买的颜色很日常，也百搭，美美哒，不用犹豫,2024-04-15 19:36:56,山西,【粉橘色系】03#香草吧噗
眼影很好看，很喜欢，比较适合我的肤质，质感很好，涂抹起来金光闪闪的，可以保存一天闪亮，眼睛很有神采，不愧是卡姿兰大眼睛！,2024-04-22 21:42:28,湖南,【粉橘色系】03#香草吧噗
我选了这个经典的经常会用到的色 上妆效果很好 很简单很容易就涂抹均匀了 我是新手小白 但是用这个很容易就画好了 特别细腻 效果持久,2024-03-10 20:43:41,河北,【大地色系】01#脏脏摩卡
"上妆效果：

上妆效果很好！颜色是自己喜欢的大众色，四色自己可以随意搭配，持久效果也比较好，也很细腻，整体效果不错，外出也方便携带，一次不错的购物。",2024-03-17 23:17:31,四川,【大地色系】01#脏脏摩卡
以前都是买的很大一盘，这款小小的很方便携带，用过几次效果都很不错，大地色很日常，显色度高也不结块不飞粉，最近的新宠真的很喜欢，已经推荐身边朋友去买了。,2024-02-18 14:14:03,广东,【粉橘色系】03#香草吧噗
